id,year,week,positive_rate,indicator,t2,volume,vw
201643,2016,43,0.025388271,0,0,0.4790618323847749,0.0
201644,2016,44,0.02661216,0,0,0.4282965140787546,0.0
201645,2016,45,0.033932238999999996,0,0,0.38173514798465114,0.0
201646,2016,46,0.056518812,0,0,0.3798738272163811,0.0
201647,2016,47,0.061751165999999996,0,0,0.3718927386052108,0.0
201648,2016,48,0.087273398,0,0,0.3629838116132183,0.0
201649,2016,49,0.136444357,1,0,0.356842929194398,0.4258058606136911
201650,2016,50,0.16575767800000002,1,0,0.3537591742918587,0.413245395632503
201651,2016,51,0.229806409,1,0,0.3506512102314565,0.40068493065131505
201652,2016,52,0.25843543199999996,1,0,0.3504353251528358,0.3880609083711901
201701,2017,1,0.24671420100000002,1,0,0.334744373664545,0.3749065016266462
201702,2017,2,0.24729172100000002,1,0,0.3100167711733336,0.3591659377556816
201703,2017,3,0.23393640899999998,1,0,0.2946189925978023,0.3434253738847172
201704,2017,4,0.212563211,1,0,0.2853577237914498,0.327684810013753
201705,2017,5,0.214656913,1,0,0.2910155773070534,0.3194893136396927
201706,2017,6,0.17698429100000002,1,0,0.3217492439146501,0.32789296575882093
201707,2017,7,0.170914536,1,0,0.3430470446545757,0.3367996223777428
201708,2017,8,0.1616559,1,0,0.35279208966153924,0.3457062789966645
201709,2017,9,0.166545055,1,0,0.3461279443559553,0.3600494477747063
201710,2017,10,0.170068346,1,0,0.3396720130718316,0.38100894933145896
201711,2017,11,0.16875816100000002,1,0,0.3146171788649586,0.4005495537083687
201712,2017,12,0.148713636,1,0,0.3136217524346657,0.42009015808527816
201713,2017,13,0.12304308800000001,1,0,0.3099597105905067,0.4387764116415879
201714,2017,14,0.129136584,1,0,0.3293769805020254,0.4472104553506974
201715,2017,15,0.09244803,0,0,0.342869900012115,0.0
201716,2017,16,0.054594983,0,0,0.3476072991848289,0.0
201717,2017,17,0.053975313,0,0,0.35127448490535007,0.0
201718,2017,18,0.046800028,0,0,0.39790708671845826,0.0
201719,2017,19,0.034232236,0,0,0.39046243290253374,0.0
201720,2017,20,0.033912701,0,0,0.39296318090261895,0.0
201721,2017,21,0.025400798,0,0,0.39437916730932315,0.0
201722,2017,22,0.012292063,0,0,0.37065775102092735,0.0
201723,2017,23,0.010242741999999999,0,0,0.34555570397626206,0.0
201724,2017,24,0.011786685,0,0,0.3492676578896267,0.0
201725,2017,25,0.013067753,0,0,0.3505017470880584,0.0
201726,2017,26,0.011672057,0,0,0.35535385372315675,0.0
201727,2017,27,0.010776456,0,0,0.36156120493079813,0.0
