id,year,week,positive_rate,t2,volume,vw
201549,2015,49,0.046109244,0,0.277874620855495,0.4009895061534018
201550,2015,50,0.042631897,0,0.27855979216416765,0.3852419359027661
201551,2015,51,0.041254143,0,0.27931573564152856,0.3694943656521302
201552,2015,52,0.059422959000000004,0,0.28303686248967735,0.35522211560440586
201601,2016,1,0.089958095,0,0.2691709687438767,0.3342369338164985
201602,2016,2,0.11414982800000001,0,0.25455875669861017,0.33070489157101124
201603,2016,3,0.142802648,0,0.2558286470067761,0.32717284932552404
201604,2016,4,0.163652446,0,0.29938288988628003,0.32364080708003684
201605,2016,5,0.180782075,0,0.35371644265622665,0.3178289321896037
201606,2016,6,0.19968098199999998,0,0.4233833317793602,0.3103071828154609
201607,2016,7,0.231834995,0,0.4450062430570391,0.3027854334413181
201608,2016,8,0.257369183,0,0.41825648633122076,0.2952636840671753
201609,2016,9,0.277773206,0,0.34762827366909044,0.3003637347777021
201610,2016,10,0.29546965,0,0.29394363563653864,0.3257723009578681
201611,2016,11,0.30837954300000003,0,0.24711901307900852,0.3516413824058389
201612,2016,12,0.320749893,0,0.2402713859339575,0.3775104638538098
201613,2016,13,0.293789065,0,0.2444503006585037,0.4008429812272937
201614,2016,14,0.255672208,0,0.27887900877637667,0.4085333534747749
201615,2016,15,0.20076829699999998,0,0.2864239261182819,0.4136871616477691
201616,2016,16,0.15838241,0,0.2877154410958947,0.0
201617,2016,17,0.11497266099999999,0,0.2918051877599204,0.0
201618,2016,18,0.07646457599999999,0,0.3196349270054188,0.0
201619,2016,19,0.048524508,0,0.3021776597809851,0.0
201620,2016,20,0.037312161,0,0.3029271819176468,0.0
201621,2016,21,0.036328876,0,0.3030669305448712,0.0
201622,2016,22,0.027757465,0,0.2721856750465536,0.0
201623,2016,23,0.022831025,0,0.262099208166022,0.0
201624,2016,24,0.009174659,0,0.26323967927786135,0.0
201625,2016,25,0.004371585,0,0.2601942089567786,0.0
201626,2016,26,0.006504151999999999,0,0.26395707569188503,0.0
201627,2016,27,0.006443246999999999,0,0.2658532856417518,0.0
201628,2016,28,0.010520719,0,0.2648403327120965,0.0
201629,2016,29,0.006956186,0,0.27340763721221095,0.0
201630,2016,30,0.007956714,0,0.2809505536835581,0.0
201631,2016,31,0.007043799,0,0.28574615616902427,0.0
201632,2016,32,0.007205109,0,0.29210708781067113,0.0
201633,2016,33,0.006294924,0,0.29910359603953895,0.0
201634,2016,34,0.0031303670000000002,0,0.3048533210569157,0.0
201635,2016,35,0.002263887,0,0.3059931884116657,0.0
201636,2016,36,0.001141553,0,0.30112999199110535,0.0
201637,2016,37,0.003057261,0,0.3009380642892345,0.0
201638,2016,38,0.002913713,0,0.2917911852424658,0.0
201639,2016,39,0.002913713,0,0.2993624259055531,0.0
201640,2016,40,0.001725806,0,0.3653263718301169,0.0
201641,2016,41,0.0007278019999999999,0,0.3673557445260632,0.0
201642,2016,42,0.001669422,0,0.3582158586258724,0.0
201643,2016,43,0.00094162,0,0.35242159281540014,0.0
201644,2016,44,0.0029866090000000003,0,0.2966436303056134,0.0
201645,2016,45,0.00204499,0,0.26271729784848763,0.4411717658891197
201646,2016,46,0.00204499,0,0.268611198524005,0.4340309328123787
201647,2016,47,0.001041667,0,0.2765451895489727,0.4268900997356376
201648,2016,48,0.0029302409999999997,0,0.2783157036014985,0.4181791639529228
201649,2016,49,0.004008989,0,0.2775041791100515,0.40606012025282107
201650,2016,50,0.005234896,0,0.2785582788041887,0.39408211714750496
201651,2016,51,0.012143976,0,0.278751036692782,0.38210411404218897
201652,2016,52,0.016529709,0,0.2827605429477502,0.3700655009574517
201701,2017,1,0.024228912000000002,0,0.27441841743584927,0.35752109873422794
201702,2017,2,0.02523518,0,0.25779287949745217,0.3425104663087392
201703,2017,3,0.034129673,0,0.2529403533601797,0.3274998338832504
201704,2017,4,0.033686705,0,0.28203947583936567,0.3124892014577618
201705,2017,5,0.037407048,0,0.3397178727985763,0.30467375185735884
201706,2017,6,0.042655917,0,0.4034481554568433,0.31268770447214445
201707,2017,7,0.06879102200000001,0,0.44451533641247865,0.32118133594193565
201708,2017,8,0.086592059,0,0.4325938124230951,0.3296749674117268
201709,2017,9,0.11093114800000001,0,0.3653658701584486,0.34335300563887583
201710,2017,10,0.11357704199999999,0,0.3137556526183615,0.3633405598503373
201711,2017,11,0.136515306,0,0.2538805028862802,0.38197501488499785
201712,2017,12,0.147479434,0,0.24229826875660493,0.4006094699196582
201713,2017,13,0.173781367,0,0.24292130533442338,0.4184291926336998
201714,2017,14,0.170799852,0,0.27379238848147963,0.4264721275003141
201715,2017,15,0.168244814,0,0.28630608612126474,0.4317992879648652
201716,2017,16,0.15163807199999998,0,0.2875182561763853,0.0
201717,2017,17,0.141645044,0,0.2887045373662607,0.0
201718,2017,18,0.125947165,0,0.32088921799351544,0.0
201719,2017,19,0.11683605400000001,0,0.3019873104310297,0.0
201720,2017,20,0.094540383,0,0.30274053663436934,0.0
201721,2017,21,0.070589964,0,0.3031453348369823,0.0
201722,2017,22,0.036462979,0,0.2794416604317536,0.0
201723,2017,23,0.020224448,0,0.2604453756955635,0.0
201724,2017,24,0.010492916000000001,0,0.26347274732554987,0.0
