id,year,week,positive_rate,t2,cpl
201915,2019,15,0.266208189,0,1.0
201916,2019,16,0.254503307,0,1.0
201917,2019,17,0.234708478,0,1.0
201918,2019,18,0.210785112,0,1.0
201919,2019,19,0.212253453,0,1.0
201920,2019,20,0.217383645,0,1.0
201921,2019,21,0.197506063,0,1.0
201922,2019,22,0.17589425600000003,0,1.0
201923,2019,23,0.16405874199999998,0,1.0
201924,2019,24,0.13889285,0,1.0
201925,2019,25,0.138407017,0,1.0
201926,2019,26,0.050394554,0,1.0
201927,2019,27,0.037537701,0,1.0
201928,2019,28,0.041926802,0,1.0
201929,2019,29,0.048360955,0,1.0
201930,2019,30,0.043897942999999995,0,1.0
201931,2019,31,0.041922175,0,1.0
201932,2019,32,0.044953995999999996,0,1.0
201933,2019,33,0.038017399,0,1.0
201934,2019,34,0.030360326,0,1.0
201935,2019,35,0.029001217000000003,0,1.0
201936,2019,36,0.030528818,0,1.0
201937,2019,37,0.041324105,0,1.0
201938,2019,38,0.030062627999999997,0,1.0
201939,2019,39,0.028799396,0,1.0
201940,2019,40,0.031989263,0,1.0
201941,2019,41,0.027397737000000002,0,1.0
201942,2019,42,0.039460999,0,1.0
201943,2019,43,0.03889964,0,1.0
201944,2019,44,0.052328572999999996,0,1.0
201945,2019,45,0.053725838,0,1.0
201946,2019,46,0.067645571,0,1.0
201947,2019,47,0.100874174,0,1.0
201948,2019,48,0.13037635,0,1.0
201949,2019,49,0.15797345599999998,0,1.0
201950,2019,50,0.25085980199999997,0,1.0
201951,2019,51,0.316293532,0,1.0
201952,2019,52,0.349223486,0,1.0
202001,2020,1,0.36502468899999996,0,1.0
202002,2020,2,0.38558501799999995,0,1.0
202003,2020,3,0.35845592200000004,0,1.0
202004,2020,4,0.338038337,1,1.0
202005,2020,5,0.233189482,1,1.0
202006,2020,6,0.081789964,1,1.0
202007,2020,7,0.034918447000000005,1,1.0
202008,2020,8,0.010364808,1,1.0
202009,2020,9,0.01999944,1,1.0
202010,2020,10,0.0059686109999999995,1,1.0
202011,2020,11,0.007987540999999999,1,1.0
202012,2020,12,0.008528146,1,1.0
202013,2020,13,0.005864141999999999,1,1.0
202014,2020,14,0.0025387870000000002,1,1.0
202015,2020,15,0.0017789070000000001,1,1.0
202016,2020,16,0.001755413,1,1.0
202017,2020,17,0.00101626,1,1.0
202018,2020,18,0.0006386785,1,1.0
202019,2020,19,0.000261097,1,1.0
202020,2020,20,0.000265463,1,1.0
