date,volume
2020/11/19,1422.283621
2020/11/20,1578.88111
2020/11/21,1566.118056
2020/11/22,1531.263331
2020/11/23,1381.22389
2020/11/24,1375.191671
2020/11/25,1379.280559
2020/11/26,1385.506953
2020/11/27,1512.681941
2020/11/28,1535.194719
2020/11/29,1541.684169
2020/11/30,1418.355277
2020/12/1,1415.2989
2020/12/2,1417.010838
2020/12/3,1405.173332
2020/12/4,1535.245276
2020/12/5,1561.296938
2020/12/6,1558.81666
2020/12/7,1387.789721
2020/12/8,1365.639438
2020/12/9,1369.918897
2020/12/10,1382.92222
2020/12/11,1509.442224
2020/12/12,1580.553335
2020/12/13,1512.73139
2020/12/14,1344.972216
2020/12/15,1345.423888
2020/12/16,1382.201391
2020/12/17,1367.005003
2020/12/18,1496.816941
2020/12/19,1520.114441
2020/12/20,1495.116672
2020/12/21,1353.996114
2020/12/22,1389.557774
2020/12/23,1395.404441
2020/12/24,1428.82444
2020/12/25,1516.825829
2020/12/26,1506.957776
2020/12/27,1490.603047
2020/12/28,1466.425276
2020/12/29,1380.185833
2020/12/30,1374.646109
2020/12/31,1879.025
2021/1/1,1847.194715
2021/1/2,1604.170556
2021/1/3,1693.931667
2021/1/4,1341.373059
2021/1/5,1341.842221
2021/1/6,1359.854447
2021/1/7,1339.8325
2021/1/8,1411.899443
2021/1/9,1405.381945
2021/1/10,1365.878056
2021/1/11,1355.140276
2021/1/12,1407.091116
2021/1/13,1441.254999
2021/1/14,1464.401949
2021/1/15,1580.522781
2021/1/16,1563.272775
2021/1/17,1472.809447
2021/1/18,1460.620834
2021/1/19,1440.568609
2021/1/20,1461.169725
2021/1/21,1473.295833
2021/1/22,1533.505003
2021/1/23,1515.706387
2021/1/24,1503.698893
2021/1/25,1536.307227
2021/1/26,1752.620832
2021/1/27,1819.741389
2021/1/28,1277.384723
2021/1/29,1252.436383
2021/1/30,1269.95639
2021/1/31,1258.135838
2021/2/1,1273.772774
2021/2/2,1249.204727
2021/2/3,1257.648332
2021/2/4,1255.044165
2021/2/5,1340.746938
2021/2/6,1463.675838
2021/2/7,1332.62388
2021/2/8,1313.168887
2021/2/9,1283.928889
2021/2/10,1156.202774
2021/2/11,757.528334
2021/2/12,865.11277
2021/2/13,1507.027501
2021/2/14,1690.071113
2021/2/15,1866.551389
2021/2/16,2232.944446
2021/2/17,3037.888337
2021/2/18,2050.057209
2021/2/19,1873.893336
2021/2/20,1929.605277
2021/2/21,1995.053333
2021/2/22,1681.875557
2021/2/23,1649.342499
2021/2/24,1619.420281
2021/2/25,1480.865834
2021/2/26,1407.907216
2021/2/27,2148.266391
2021/2/28,2082.656673
2021/3/1,1774.623898
2021/3/2,1751.664998
2021/3/3,1704.960834
2021/3/4,1624.880001
2021/3/5,1683.154453
2021/3/6,1681.425551
2021/3/7,1638.187494
2021/3/8,1544.770006
2021/3/9,1536.013331
2021/3/10,1544.718891
2021/3/11,1511.526664
2021/3/12,1673.095554
2021/3/13,1745.830556
2021/3/14,1767.534721
2021/3/15,1576.385004
2021/3/16,1558.981387
2021/3/17,1559.760279
2021/3/18,1584.334719
2021/3/19,1682.429453
2021/3/20,1738.068895
2021/3/21,1716.701941
2021/3/22,1555.964719
2021/3/23,1554.048897
2021/3/24,1582.808059
2021/3/25,1598.93417
2021/3/26,1758.58417
2021/3/27,1802.716668
2021/3/28,1863.797496
2021/3/29,1601.219727
2021/3/30,1585.218336
2021/3/31,1601.641945
2021/4/1,1702.85722
2021/4/2,2505.536944
2021/4/3,3352.920564
2021/4/4,2590.581952
2021/4/5,3186.060835
2021/4/6,1899.616946
2021/4/7,1656.299728
2021/4/8,1588.768888
2021/4/9,1688.818608
2021/4/10,1726.424721
2021/4/11,1633.129724
2021/4/12,1534.281949
2021/4/13,1581.617779
2021/4/14,1606.876948
2021/4/15,1614.414439
2021/4/16,1741.737785
2021/4/17,1773.964167
2021/4/18,1715.74917
2021/4/19,1571.545276
2021/4/20,1563.105551
2021/4/21,1565.088062
2021/4/22,1556.374167
2021/4/23,1655.411106
2021/4/24,1659.125549
2021/4/25,1546.368056
2021/4/26,1553.194169
2021/4/27,1564.002777
2021/4/28,1646.319175
2021/4/29,1798.748328
2021/4/30,2989.312495
2021/5/1,4143.608884
2021/5/2,3159.954437
2021/5/3,2998.964441
2021/5/4,2891.819171
2021/5/5,2706.9325
2021/5/6,1616.228891
2021/5/7,1603.554994
2021/5/8,1663.187495
2021/5/9,1638.587497
2021/5/10,1605.011668
2021/5/11,1559.639728
2021/5/12,1570.769446
2021/5/13,1583.214722
2021/5/14,1693.130554
2021/5/15,1720.623613
2021/5/16,1679.996386
2021/5/17,1573.945833
2021/5/18,1548.033889
2021/5/19,1558.661113
2021/5/20,1590.195274
2021/5/21,1698.454719
2021/5/22,1698.842781
2021/5/23,1601.30278
2021/5/24,1503.731113
2021/5/25,1507.303615
2021/5/26,1473.746669
2021/5/27,1502.5725
2021/5/28,1627.15556
2021/5/29,1596.791116
2021/5/30,1542.582221
2021/5/31,1453.624441
2021/6/1,1398.986115
2021/6/2,1385.168891
2021/6/3,1375.961109
2021/6/4,1480.148343
2021/6/5,1505.604164
2021/6/6,1449.365556
2021/6/7,1365.731944
2021/6/8,1360.703054
2021/6/9,1386.456382
2021/6/10,1407.795003
2021/6/11,1705.815002
2021/6/12,1832.906385
2021/6/13,1683.387498
2021/6/14,1734.991394
2021/6/15,1513.423888
2021/6/16,1426.22917
2021/6/17,1411.362222
2021/6/18,1507.751939
2021/6/19,1465.744442
2021/6/20,1365.25611
2021/6/21,1352.468057
2021/6/22,1345.106384
2021/6/23,1364.794167
2021/6/24,1371.414169
2021/6/25,1510.740285
2021/6/26,1493.645829
2021/6/27,1446.633064
2021/6/28,1437.908056
2021/6/29,1456.339444
2021/6/30,1517.838331
2021/7/1,1523.713332
2021/7/2,1631.500281
2021/7/3,1665.803613
2021/7/4,1653.439993
2021/7/5,1581.747223
2021/7/6,1580.620276
2021/7/7,1587.843606
2021/7/8,1597.812217
2021/7/9,1761.388881
2021/7/10,1852.145833
2021/7/11,1880.956664
2021/7/12,1667.412499
2021/7/13,1631.070837
2021/7/14,1633.558052
2021/7/15,1658.375828
