date,volume
2021/3/9,808.746944
2021/3/10,801.244448
2021/3/11,795.854449
2021/3/12,865.884994
2021/3/13,881.791665
2021/3/14,877.110831
2021/3/15,802.026942
2021/3/16,820.432212
2021/3/17,831.620003
2021/3/18,832.048888
2021/3/19,854.243334
2021/3/20,897.135833
2021/3/21,890.008615
2021/3/22,818.216111
2021/3/23,831.510558
2021/3/24,841.308883
2021/3/25,846.403057
2021/3/26,889.152505
2021/3/27,965.314724
2021/3/28,966.29473
2021/3/29,833.637225
2021/3/30,846.505837
2021/3/31,843.391668
2021/4/1,846.59222
2021/4/2,1020.251941
2021/4/3,1407.230001
2021/4/4,1257.363606
2021/4/5,1446.379444
2021/4/6,863.076671
2021/4/7,867.652772
2021/4/8,870.445832
2021/4/9,910.10056
2021/4/10,958.817221
2021/4/11,922.631947
2021/4/12,836.089172
2021/4/13,853.426943
2021/4/14,874.575003
2021/4/15,864.035284
2021/4/16,920.675282
2021/4/17,973.881112
2021/4/18,972.78834
2021/4/19,868.501667
2021/4/20,857.335559
2021/4/21,847.305832
2021/4/22,841.109438
2021/4/23,884.313326
2021/4/24,897.839432
2021/4/25,854.317781
2021/4/26,854.038338
2021/4/27,881.827222
2021/4/28,912.045557
2021/4/29,962.900276
2021/4/30,1421.44583
2021/5/1,2361.516388
2021/5/2,1864.499721
2021/5/3,1773.084448
2021/5/4,1755.673329
2021/5/5,1638.050281
2021/5/6,889.256104
2021/5/7,882.925555
2021/5/8,903.172224
2021/5/9,927.872218
2021/5/10,874.757493
2021/5/11,872.173613
2021/5/12,874.387783
2021/5/13,892.794726
2021/5/14,928.087499
2021/5/15,901.099161
2021/5/16,904.422494
2021/5/17,853.520835
2021/5/18,849.396937
2021/5/19,862.994444
2021/5/20,864.260559
2021/5/21,913.048329
2021/5/22,939.648886
2021/5/23,918.013335
2021/5/24,823.093052
2021/5/25,827.348888
2021/5/26,826.215843
2021/5/27,840.856386
2021/5/28,898.518891
2021/5/29,930.325274
2021/5/30,923.411113
2021/5/31,820.99972
2021/6/1,832.159449
2021/6/2,822.083329
2021/6/3,839.915278
2021/6/4,888.86805
2021/6/5,935.542227
2021/6/6,926.405002
2021/6/7,825.82444
2021/6/8,825.594171
2021/6/9,850.46445
2021/6/10,861.088892
2021/6/11,1031.433884
2021/6/12,1162.939442
2021/6/13,1058.595555
2021/6/14,1042.176115
2021/6/15,854.478615
2021/6/16,837.0575
2021/6/17,841.143056
2021/6/18,914.327497
2021/6/19,949.982497
2021/6/20,918.232773
2021/6/21,852.484723
2021/6/22,865.126391
2021/6/23,873.215555
2021/6/24,872.55084
2021/6/25,932.646103
2021/6/26,947.317501
2021/6/27,944.321945
2021/6/28,877.437492
2021/6/29,859.860282
2021/6/30,859.308891
2021/7/1,843.32278
2021/7/2,927.721668
2021/7/3,988.885561
2021/7/4,1003.913058
2021/7/5,917.853891
2021/7/6,925.89639
2021/7/7,947.844164
2021/7/8,968.300829
2021/7/9,1036.436666
2021/7/10,1085.60139
2021/7/11,1083.852224
2021/7/12,914.97584
2021/7/13,935.900828
2021/7/14,958.0475
2021/7/15,993.671102
